,home,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,rank_h,rank_a,prediction
728,21,V,-0.3999999999999999,7,4.6,1.4000000000000004,-0.4,-0.2,10.799999999999995,1.6000000000000014,1.6,0.4,5.0,0.0,1
729,19,V,1.0,28,5.6,1.8000000000000005,0.2,0.2,6.200000000000003,-2.3999999999999986,1.0,-0.2,4.0,0.0,1
730,4,N,0.5999999999999999,9,5.4,0.4000000000000003,-0.3999999999999999,-0.3999999999999999,11.799999999999995,-0.5999999999999979,-0.6000000000000001,0.0,2.0,1.0,2
731,0,V,1.0,1,4.999999999999998,3.2,-0.3999999999999999,-0.1999999999999999,-1.3999999999999986,-0.4000000000000003,0.0,0.4,5.0,0.0,1
732,25,P,0.6000000000000001,14,0.0,2.8000000000000003,0.3999999999999999,0.3999999999999999,2.8000000000000043,-2.3999999999999986,0.6000000000000001,0.2,0.0,3.0,0
733,15,V,0.9999999999999998,20,3.799999999999999,2.6,0.4,0.6,9.4,-1.8000000000000007,1.5999999999999996,0.2,5.0,0.0,1
734,2,P,0.0,11,-1.0,-0.8000000000000003,0.2,0.2,3.6000000000000014,1.8000000000000007,-0.4000000000000001,0.2,0.0,3.0,1
735,27,P,-0.4000000000000001,17,-0.5999999999999996,-1.2000000000000002,0.0,-0.2,-4.0,2.4000000000000004,1.2,0.2,2.0,2.0,0
736,13,V,0.1999999999999999,21,1.6000000000000014,-1.0,0.2,0.0,-3.0,-5.199999999999999,-1.6,-0.4,0.0,0.0,1
737,24,N,0.5999999999999999,26,4.6,2.2,0.2,0.2,-4.0,-1.200000000000001,-0.8,0.0,4.0,1.0,1
738,7,V,0.1999999999999999,12,-6.4,-1.8000000000000005,0.4,0.4,-11.400000000000006,-4.600000000000001,-2.6,0.0,0.0,3.0,2
739,11,P,-0.7999999999999998,0,-6.800000000000001,-2.8,0.2,0.0,-7.799999999999997,1.0,1.2,-0.4,1.0,2.0,2
740,14,V,-0.5999999999999999,13,-2.3999999999999986,-1.1999999999999995,0.0,0.0,-0.3999999999999986,8.4,1.0,0.0,3.0,1.0,0
741,21,V,-0.1999999999999999,15,1.1999999999999993,0.4000000000000003,-0.2,0.0,4.400000000000006,-0.3999999999999986,-0.8000000000000003,0.0,1.0,2.0,0
742,26,V,0.4,27,-4.0,-0.3999999999999999,0.0,0.0,1.4000000000000057,-0.5999999999999979,0.2000000000000001,-0.2,0.0,4.0,0
743,1,N,-0.1999999999999999,7,2.0,0.2000000000000001,0.2,0.2,5.799999999999997,1.6000000000000014,0.4000000000000001,0.2,0.0,1.0,1
744,9,P,-1.7999999999999998,19,-10.0,-4.0,0.3999999999999999,0.3999999999999999,-15.799999999999995,1.8000000000000007,1.1999999999999995,0.0,1.0,3.0,2
745,20,P,-0.1999999999999999,25,-4.4,-2.8,-0.2,-0.4,-14.199999999999996,2.0000000000000018,0.7999999999999998,-0.2,3.0,0.0,2
746,17,N,1.0,4,3.6000000000000014,3.3999999999999995,0.0,0.2,9.200000000000005,-0.1999999999999993,-1.2000000000000002,0.0,4.0,0.0,1
747,28,P,0.1999999999999999,24,-5.199999999999999,-1.8000000000000005,0.0,0.0,-3.6000000000000014,2.6,0.3999999999999999,0.0,1.0,4.0,1
748,12,N,-0.1999999999999999,2,-0.5999999999999996,-0.2000000000000001,-0.2,-0.2,1.3999999999999986,0.8000000000000007,1.2,-0.2,0.0,3.0,1
749,15,N,1.0,27,3.0,2.8000000000000003,0.0,0.0,4.399999999999999,-4.999999999999998,0.6000000000000001,0.2,3.0,1.0,1
750,4,P,-0.8000000000000003,11,-0.3999999999999986,-2.0,-0.6,-0.6,3.199999999999996,0.8000000000000007,0.0,0.0,2.0,2.0,0
751,7,N,0.1999999999999999,9,0.2000000000000001,-0.3999999999999999,-0.2,-0.2,3.3999999999999986,1.4000000000000004,-1.6,0.0,0.0,5.0,1
752,24,V,0.0,20,1.8000000000000007,1.1999999999999995,0.2,0.2,2.0,-1.4000000000000004,-1.2000000000000002,0.0,3.0,1.0,1
753,27,N,-0.2,1,-4.0,-2.4000000000000004,0.0,0.0,-4.200000000000003,0.5999999999999996,-0.2000000000000001,-0.2,4.0,0.0,1
754,2,P,-0.6000000000000001,14,1.0,1.5999999999999996,-0.2,-0.3999999999999999,4.0,-1.4000000000000004,-0.3999999999999999,0.0,0.0,5.0,0
755,13,V,1.2000000000000002,28,5.8,1.6,0.4,0.4,8.399999999999999,-4.6,-0.6000000000000001,0.2,3.0,0.0,1
756,0,P,1.0,17,0.4000000000000003,1.4000000000000004,0.0,0.0,0.2000000000000028,0.0,-0.1999999999999999,0.2,2.0,1.0,0
757,25,V,0.6000000000000001,15,-1.200000000000001,-0.1999999999999993,0.2,0.1999999999999999,5.0,3.200000000000001,-2.2,-0.2,1.0,2.0,0
758,19,N,1.7999999999999998,12,6.399999999999999,3.0000000000000004,0.0,0.2,0.1999999999999957,-5.200000000000001,-2.0,0.0,4.0,1.0,1
759,26,N,-0.3999999999999999,21,-4.799999999999999,-1.6,0.2,0.0,-6.200000000000003,6.800000000000001,0.0,0.0,0.0,5.0,1
760,13,V,1.4,11,3.0,0.0,0.0,0.0,12.6,-2.799999999999999,-1.0,0.0,6.0,0.0,1
761,27,P,-1.7999999999999998,0,-4.800000000000001,-3.4,0.2,0.0,-13.4,2.8000000000000007,0.1999999999999999,-0.4,2.0,2.0,2
762,8,P,1.6,15,-2.4000000000000004,0.3999999999999994,0.0,0.0,-12.599999999999994,2.0,-1.4,-0.2,0.0,6.0,2
763,12,P,-0.6000000000000001,25,-0.4000000000000003,-0.7999999999999998,-0.6,-0.8,-9.4,6.799999999999999,1.6,-0.4,0.0,5.0,0
764,2,V,1.0,23,9.0,4.0,-1.0,-1.0,44.0,-3.0,3.0,1.0,6.0,0.0,0
765,28,N,-1.6,14,-8.0,-3.0,-0.2,-0.3999999999999999,0.7999999999999972,-0.5999999999999996,-0.6000000000000001,-0.2,1.0,5.0,2
766,19,V,2.0,29,3.0,-1.0,1.0,2.0,12.0,-19.0,-6.0,1.0,6.0,0.0,1
767,21,V,1.0,9,8.600000000000001,3.6,-0.2,0.0,12.800000000000004,-0.5999999999999996,-0.6000000000000001,-0.2,4.0,0.0,1
768,4,N,-1.2,26,-2.0,-2.4,-0.2,-0.2,2.3999999999999986,-4.599999999999998,-0.1999999999999999,0.0,4.0,1.0,1
769,24,P,-0.9999999999999998,17,1.0,0.0,-0.3999999999999999,-0.6000000000000001,1.3999999999999986,0.5999999999999996,-0.8,0.0,1.0,3.0,2
770,28,V,1.0,29,0.0,-1.6,0.4,0.4,5.0,-7.6,-5.8,0.0,6.0,0.0,1
771,12,P,-2.4,13,1.1999999999999993,-2.0000000000000004,-0.3999999999999999,-0.3999999999999999,-3.0,3.9999999999999982,1.4,0.0,0.0,5.0,2
772,0,N,1.2000000000000002,2,-4.399999999999999,-0.4000000000000003,-0.2,-0.2,4.0,2.4000000000000004,-0.3999999999999999,-0.2,4.0,1.0,1
773,14,P,0.5999999999999999,8,1.6000000000000014,0.0,0.2,0.2,3.199999999999996,0.200000000000001,0.9999999999999998,0.0,6.0,0.0,1
774,15,V,-1.4,26,0.0,-1.2000000000000002,0.0,0.2,12.6,-9.000000000000002,-0.4000000000000001,0.2,6.0,0.0,1
775,9,V,0.0,27,-3.6000000000000005,0.0,-0.2,-0.2,-2.200000000000003,-3.6000000000000014,1.2,0.4,2.0,1.0,1
776,23,P,-0.6000000000000001,21,-7.199999999999999,-3.6,1.0,1.0,-23.8,1.8000000000000007,0.6000000000000001,0.8,0.0,6.0,2
777,17,V,1.6,4,-0.6000000000000014,0.6000000000000001,0.3999999999999999,0.6000000000000001,-0.7999999999999972,-3.2,0.1999999999999999,0.0,4.0,0.0,1
778,25,N,0.8000000000000003,24,-0.4000000000000003,1.0,0.2,0.3999999999999999,11.4,-1.1999999999999993,-0.8,0.2,3.0,1.0,1
779,11,P,-1.4,19,-5.0,-0.2000000000000001,0.2,-0.1999999999999999,-13.799999999999995,1.1999999999999993,0.6000000000000001,0.0,1.0,3.0,0
780,19,V,0.0,14,0.7999999999999989,-0.1999999999999993,0.0,0.1999999999999999,8.800000000000004,-3.0,-0.9999999999999998,0.0,2.0,4.0,1
781,8,P,1.8,29,3.9,1.0999999999999996,0.0,0.2,-5.299999999999997,-2.6,-3.2,0.2,2.0,0.0,1
782,0,P,1.0,9,6.200000000000001,-0.3999999999999999,0.0,0.0,12.799999999999995,2.2,-0.7999999999999998,-0.2,4.0,1.0,1
783,24,N,-2.2,13,1.0,-1.7999999999999998,-0.2,-0.2,-6.200000000000003,2.0,0.0,-0.2,1.0,5.0,2
784,21,V,0.5999999999999999,25,2.2,1.4000000000000004,-0.4,-0.6,-7.200000000000003,-0.1999999999999993,1.0,0.0,2.0,1.0,1
785,17,V,0.9999999999999998,15,0.0,-1.4,0.6000000000000001,0.2,-5.399999999999999,1.4000000000000004,0.0,-0.2,3.0,2.0,0
786,4,P,-0.7999999999999999,11,2.0,-1.7999999999999998,-0.2,-0.2,9.4,1.5999999999999996,0.0,-0.2,2.0,3.0,0
787,27,V,-0.1999999999999999,23,2.6,1.9,-0.3,-0.3,20.1,5.600000000000001,-0.1,-0.5,6.0,0.0,1
788,26,P,0.8000000000000003,28,1.5999999999999996,1.6000000000000003,-0.2,-0.2,-8.399999999999999,3.8000000000000007,0.6000000000000001,0.2,1.0,5.0,2
789,2,V,-0.1999999999999999,12,4.6,2.8,-0.2,-0.2,7.0,-4.200000000000001,0.6000000000000001,0.2,3.0,0.0,0
790,25,P,0.4000000000000001,27,2.8000000000000007,1.7999999999999998,0.4,0.4,13.6,-5.6,0.0,0.2,1.0,3.0,1
791,23,P,-0.7333333333333333,0,-5.866666666666666,-1.5333333333333334,0.1333333333333333,0.1333333333333333,-29.066666666666663,0.0,-0.2666666666666666,0.1333333333333333,0.0,6.0,2
792,13,V,1.8000000000000005,2,-2.2,1.0,0.4,0.4,3.200000000000003,1.4000000000000004,-0.6000000000000001,-0.2,4.0,2.0,1
793,11,P,0.6000000000000001,9,1.4000000000000004,0.3999999999999999,-0.2,-0.2,-6.799999999999997,-1.0,-1.0,-0.2,1.0,0.0,0
794,12,V,-1.4,21,-7.6,-4.8,0.2,0.2,-7.399999999999999,8.399999999999999,1.0,0.0,1.0,5.0,2
795,14,N,0.1999999999999999,17,-0.7999999999999989,2.2,-0.3999999999999999,-0.4,-2.200000000000003,2.4000000000000004,1.0,0.2,4.0,2.0,1
796,29,P,-1.1333333333333333,26,-3.333333333333334,-1.8666666666666667,-0.2,-0.2,-0.4666666666666614,2.0,3.2,-0.2,0.0,2.0,1
797,15,N,0.8,4,1.1999999999999993,2.0,-0.2,0.1999999999999999,7.799999999999997,0.4000000000000003,-0.3999999999999999,0.0,6.0,0.0,1
798,8,P,0.4000000000000001,24,2.6,1.6,0.0,0.0,3.200000000000003,-2.8000000000000007,-0.2000000000000001,0.2,1.0,5.0,1
799,28,P,-0.4000000000000001,19,-5.6,-0.5999999999999996,0.2,-0.1999999999999999,-11.799999999999995,3.2,-0.6000000000000001,-0.2,0.0,5.0,2
800,0,V,-0.3999999999999999,25,-1.1999999999999993,-2.2,0.0,0.0,2.5999999999999943,2.6,1.6,0.0,5.0,0.0,1
801,9,P,-2.6,13,-4.4,-3.2,0.2,0.2,2.8000000000000043,1.5999999999999996,1.6,0.2,0.0,3.0,2
802,2,N,0.0,11,3.6,0.3999999999999999,-0.2,-0.2,9.4,-1.799999999999999,0.2000000000000001,0.2,0.0,4.0,1
803,26,P,-0.2000000000000001,14,-0.4000000000000003,-0.5999999999999996,0.0,0.0,-0.8000000000000043,-1.799999999999999,-0.4000000000000001,0.2,0.0,6.0,1
804,4,P,0.5999999999999999,8,-3.6,-0.6000000000000001,0.2,0.2,-5.200000000000003,2.6000000000000014,0.3999999999999999,0.0,4.0,1.0,1
805,17,V,1.25,29,2.25,-0.4500000000000002,0.6,0.8,4.450000000000003,-4.199999999999999,-3.35,0.0,6.0,0.0,1
806,23,N,-0.8999999999999999,12,-0.75,-1.1,0.0499999999999999,0.0499999999999999,-14.299999999999995,-3.5500000000000007,-0.4500000000000002,0.0499999999999999,0.0,4.0,0
807,27,N,-0.6000000000000001,15,0.1999999999999993,-1.5999999999999996,-0.2,-0.4,-7.399999999999999,7.6,0.8000000000000003,0.0,1.0,3.0,0
808,24,P,-0.6000000000000001,19,-3.200000000000001,-1.7999999999999998,-0.2,-0.4,-14.0,2.799999999999999,0.3999999999999999,-0.2,1.0,5.0,0
809,21,V,1.2000000000000002,28,5.999999999999998,2.3999999999999995,-0.4,-0.4,9.799999999999995,-2.8000000000000007,0.6000000000000001,0.2,4.0,2.0,1
810,13,N,2.4000000000000004,0,2.4000000000000004,3.6,-0.2,-0.2,-2.8000000000000043,-0.8000000000000007,-0.7999999999999998,0.0,2.0,1.0,1
811,26,P,-0.6000000000000001,17,-3.2,0.0,-0.2,-0.4,-9.200000000000005,-1.1999999999999993,1.0,0.2,1.0,5.0,2
812,11,N,-0.2000000000000001,12,-0.1999999999999993,0.3999999999999999,0.2,0.2,-7.600000000000001,-1.6000000000000014,0.0,-0.2,3.0,1.0,0
813,15,V,0.0,21,-3.8000000000000007,0.5999999999999996,0.4,0.6,5.600000000000001,-3.0,-0.8,-0.4,2.0,2.0,0
814,28,P,-0.4000000000000001,9,0.5999999999999996,-0.5999999999999996,-0.2,-0.2,-12.0,-2.8000000000000007,-1.6,-0.4,1.0,3.0,0
815,14,V,0.3999999999999999,24,0.8000000000000007,1.0,0.0,0.0,2.6000000000000014,-1.0,-1.0,0.0,5.0,1.0,1
816,19,V,1.4,4,5.0,4.2,-0.2,0.0,13.4,-3.2,-1.1999999999999995,0.0,4.0,1.0,1
817,25,V,0.1999999999999999,23,4.200000000000001,2.4000000000000004,-0.2,-0.2,19.0,-2.4000000000000004,-1.2000000000000002,-0.2,6.0,0.0,1
818,8,V,-0.3999999999999999,2,4.200000000000001,0.6000000000000001,0.0,0.0,-0.7999999999999972,-1.6000000000000014,-1.6,-0.4,1.0,5.0,0
819,29,N,-1.0,27,-4.800000000000001,-1.2000000000000002,0.0,0.0,-6.600000000000001,-3.400000000000002,1.4000000000000004,0.0,0.0,6.0,2
820,4,N,0.1999999999999999,29,-0.6000000000000014,-0.6000000000000001,0.0,0.0,-0.3999999999999986,-0.5999999999999996,-0.3999999999999999,0.2,6.0,0.0,1
821,25,P,-2.6,13,-1.8000000000000007,-2.3999999999999995,0.0,-0.2,5.600000000000001,-1.0,-0.7999999999999998,0.0,1.0,3.0,2
822,27,P,0.0,14,-3.0,-2.0000000000000004,-0.2,-0.2,2.0,5.199999999999999,1.4,0.2,0.0,4.0,0
823,23,V,-1.6,11,1.1999999999999993,-1.0,-0.6,-0.6,-2.8000000000000043,-1.200000000000001,-0.6000000000000001,0.0,0.0,6.0,0
824,0,P,-1.0000000000000002,17,-0.5999999999999979,0.2000000000000001,0.0,-0.2,-4.600000000000001,0.5999999999999996,2.4,0.0,2.0,2.0,0
825,24,N,0.5999999999999999,28,-0.200000000000001,-0.4000000000000003,0.0,0.0,2.799999999999997,1.4000000000000004,0.8,0.0,5.0,1.0,1
826,12,V,0.6000000000000001,26,-2.4000000000000004,0.3999999999999999,0.2,0.2,5.399999999999999,5.4,1.0,-0.2,3.0,0.0,1
827,21,V,0.6000000000000001,8,2.3999999999999986,0.4000000000000003,-0.2,-0.2,3.799999999999997,2.0,0.7999999999999998,0.2,6.0,0.0,1
828,2,V,-1.2,15,-0.7999999999999989,-2.6,0.0,0.0,-6.200000000000003,3.6,0.7999999999999998,0.0,1.0,3.0,0
829,9,P,-1.1999999999999995,19,-7.600000000000001,-4.0,0.3999999999999999,0.3999999999999999,-7.200000000000003,3.0,1.6,0.2,1.0,4.0,2
830,17,V,-0.3999999999999999,12,7.4,0.2000000000000001,-0.2,0.0,4.399999999999999,-4.400000000000002,-0.7999999999999998,0.0,4.0,0.0,1
831,26,V,0.4,23,1.200000000000001,0.6000000000000001,0.0,0.0,3.3999999999999986,-4.0,-1.2000000000000002,0.2,2.0,0.0,1
832,15,V,-1.8,13,-3.6,-0.6000000000000005,0.0,-0.2,10.599999999999994,-2.4000000000000004,0.6000000000000001,0.2,2.0,3.0,0
833,11,N,1.0,25,-0.5999999999999996,-1.3999999999999997,0.3999999999999999,0.3999999999999999,-8.800000000000004,3.400000000000002,1.2000000000000002,0.0,1.0,4.0,0
834,8,P,-0.2000000000000001,0,1.4000000000000004,0.3999999999999994,0.0,0.0,-3.799999999999997,-0.6000000000000014,-1.2000000000000002,0.0,1.0,4.0,2
835,4,V,-1.0,24,-2.0,-2.2,0.0,0.0,-9.200000000000005,0.1999999999999993,-1.0,0.2,2.0,2.0,1
836,14,V,0.0,21,-2.799999999999999,0.7999999999999998,0.0,0.0,-4.799999999999997,1.3999999999999986,-1.1999999999999995,-0.2,3.0,2.0,0
837,28,N,-1.0,2,-2.8000000000000007,0.1999999999999997,-0.2,-0.4,-7.799999999999997,0.6000000000000014,0.1999999999999997,0.0,2.0,1.0,0
838,19,V,1.4,27,3.3999999999999986,3.2,0.2,0.4,7.399999999999999,-8.0,-0.9999999999999998,-0.2,3.0,0.0,1
839,29,V,-0.3999999999999999,9,-0.4000000000000003,-0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-11.799999999999995,0.0,0.1999999999999997,-0.2,0.0,6.0,2
840,24,V,0.4000000000000001,26,0.1999999999999993,0.6000000000000001,0.2,0.2,2.799999999999997,1.799999999999999,1.0,-0.2,4.0,1.0,1
841,27,V,-1.0,11,0.1999999999999993,-0.1999999999999997,-0.6,-0.6,5.200000000000003,6.800000000000001,0.3999999999999999,0.2,5.0,0.0,1
842,25,V,0.1999999999999999,29,3.3999999999999986,2.0,0.0,0.0,11.0,0.5999999999999996,-0.1999999999999997,0.0,6.0,0.0,1
843,2,P,-0.4000000000000001,17,0.7999999999999989,0.5999999999999996,0.0,0.2,-1.5999999999999943,-0.8000000000000007,1.7999999999999998,0.0,0.0,5.0,0
845,12,V,0.9999999999999998,15,-4.800000000000001,-0.2000000000000001,0.0,0.0,-8.399999999999999,5.800000000000001,-0.1999999999999997,-0.4,1.0,4.0,0
846,0,N,1.4,28,4.999999999999998,1.4,0.2,0.4,8.799999999999997,1.1999999999999993,0.1999999999999997,-0.2,5.0,0.0,1
847,13,N,0.9999999999999998,14,2.6,0.6000000000000005,0.2,0.3999999999999999,-3.199999999999996,-1.5999999999999996,0.7999999999999998,0.0,1.0,4.0,0
848,21,N,-1.2000000000000002,19,1.1999999999999993,-2.2,0.0,-0.1999999999999999,-2.3999999999999986,6.399999999999999,1.6,0.2,1.0,4.0,0
849,9,V,-0.1999999999999999,4,1.1999999999999993,1.2000000000000002,0.2,0.2,19.0,0.1999999999999993,1.0,0.2,1.0,2.0,1
850,26,N,-0.6000000000000001,11,-1.1999999999999993,0.6000000000000005,-0.4,-0.4,7.200000000000003,-4.800000000000001,-1.4,0.2,0.0,6.0,0
851,17,V,1.7999999999999998,27,2.2,1.4000000000000004,0.2,0.2,6.799999999999997,-7.400000000000002,-1.2000000000000002,-0.2,3.0,2.0,1
852,29,P,-0.3999999999999999,23,-5.4,-2.4000000000000004,0.2,0.2,-6.399999999999999,-1.6000000000000014,0.1999999999999997,0.0,0.0,0.0,1
853,14,P,0.1999999999999999,25,1.5999999999999996,-0.6000000000000005,0.2,0.2,-5.200000000000003,1.400000000000002,-0.5999999999999996,0.0,4.0,0.0,1
854,24,P,-0.6000000000000001,0,-5.4,-1.7999999999999998,0.0,-0.2,-5.799999999999997,-1.6000000000000014,0.3999999999999999,0.0,2.0,3.0,2
855,15,V,0.4000000000000001,9,-2.4000000000000004,0.6000000000000001,0.0,0.0,-4.200000000000003,1.1999999999999993,0.3999999999999999,0.0,4.0,1.0,0
856,8,P,0.4000000000000001,13,-1.0,0.8000000000000003,0.0,-0.1999999999999999,-5.199999999999996,-1.6000000000000014,-0.8000000000000003,0.0,0.0,6.0,2
857,28,N,-2.0,12,1.200000000000001,-1.4000000000000004,-0.4,-0.4,-5.600000000000001,-1.9999999999999984,0.3999999999999999,0.2,3.0,1.0,0
858,4,P,-0.1999999999999999,21,-6.199999999999999,-1.4,-0.2,-0.4,-11.799999999999995,-1.0,-1.5999999999999996,-0.2,1.0,3.0,2
859,19,V,-0.1999999999999999,2,-2.8000000000000007,-0.8000000000000007,0.0,0.1999999999999999,3.3999999999999986,-3.200000000000001,-1.2,-0.4,3.0,2.0,1
860,0,N,0.7999999999999998,15,5.800000000000001,0.3999999999999994,0.0,0.2,4.799999999999997,-0.7999999999999989,-0.3999999999999999,-0.4,4.0,1.0,1
861,12,V,1.4,14,-3.0,1.2000000000000002,0.1999999999999999,0.1999999999999999,0.2000000000000028,-4.399999999999999,-0.2000000000000001,0.0,1.0,3.0,1
862,27,V,-1.0,24,2.8000000000000007,0.6000000000000001,-0.2,-0.2,6.399999999999999,6.600000000000001,0.0,0.2,2.0,3.0,0
863,21,P,-1.4,17,2.9999999999999982,-1.1999999999999995,0.0,0.2,-0.7999999999999972,0.8000000000000007,1.1999999999999995,0.0,1.0,3.0,0
864,13,V,0.4000000000000001,28,2.0,0.0,0.4,0.6,12.200000000000005,-0.4000000000000021,0.6000000000000001,-0.2,4.0,0.0,1
865,9,V,0.0,26,-2.2,-1.8000000000000005,0.4,0.4,3.800000000000004,0.5999999999999996,1.1999999999999995,0.0,5.0,0.0,1
866,23,P,-0.4000000000000001,19,1.1999999999999993,1.1999999999999995,-0.6,-1.0,-8.399999999999999,5.399999999999999,0.5999999999999999,0.0,0.0,6.0,2
867,25,P,0.0,8,1.5999999999999996,2.2,-0.2,-0.2,16.4,-0.2000000000000028,1.0,-0.2,5.0,1.0,1
868,11,N,0.6000000000000001,29,6.4,0.7999999999999998,0.2,0.2,2.799999999999997,1.1999999999999993,0.3999999999999999,-0.2,6.0,0.0,1
869,2,V,0.6000000000000001,4,6.799999999999999,2.0,0.0,0.2,9.0,-4.4,0.2000000000000001,0.4,2.0,3.0,1
870,8,N,0.3999999999999999,11,-4.4,0.0,0.2,0.2,-10.200000000000005,-1.2000000000000028,-0.2000000000000001,0.2,0.0,6.0,1
871,14,V,-0.3999999999999999,9,-3.0,-1.4000000000000004,-0.2,-0.2,-5.0,4.199999999999999,-1.0,-0.2,3.0,1.0,0
872,26,V,-0.3999999999999999,27,-1.4000000000000004,0.1999999999999997,0.0,0.0,0.4000000000000057,-6.800000000000001,-0.9999999999999998,0.2,1.0,4.0,0
873,4,P,-1.4,0,-7.0,-1.0,-0.2,-0.4,-18.0,-1.0,0.8,0.2,2.0,4.0,2
875,28,V,-0.6000000000000001,25,-0.1999999999999993,-1.1999999999999993,-0.2,-0.2,-17.4,-0.3999999999999986,-1.0,0.2,3.0,0.0,0
876,29,V,-0.1999999999999999,21,-10.999999999999998,-1.0,0.0,-0.2,-9.200000000000005,0.8000000000000007,-0.7999999999999998,0.2,0.0,6.0,2
877,19,N,-1.2000000000000002,12,3.799999999999999,-1.0,0.0,0.4,6.600000000000001,-5.6,-0.8,0.2,4.0,1.0,1
878,15,V,0.1999999999999999,23,-3.8000000000000007,0.0,0.2,0.2,2.3999999999999986,0.1999999999999993,1.4,0.2,6.0,0.0,1
879,24,P,-0.2000000000000001,2,-2.4000000000000004,-2.2,0.2,0.2,-1.6000000000000014,4.4,0.6000000000000001,-0.2,1.0,5.0,1
880,15,P,1.0,14,-1.4000000000000004,1.5999999999999996,0.0,0.0,-0.7999999999999972,-3.2,0.1999999999999997,0.2,1.0,4.0,0
881,9,V,-1.0000000000000002,17,1.5999999999999996,0.3999999999999999,0.0,0.0,4.399999999999999,-2.200000000000001,0.2000000000000001,0.2,2.0,3.0,2
882,0,V,1.4,26,4.200000000000001,1.4,0.0,0.2,7.0,-0.6000000000000014,-0.4000000000000001,0.0,5.0,0.0,1
883,11,P,0.3999999999999999,21,-5.599999999999998,-0.4000000000000003,0.4,0.2,-2.6000000000000014,0.1999999999999993,-0.7999999999999998,0.0,0.0,4.0,2
884,2,P,0.1999999999999999,29,5.199999999999999,2.0,-0.2,-0.2,8.799999999999997,-5.6,0.2000000000000001,0.2,6.0,0.0,1
885,25,N,1.0,4,4.800000000000001,2.2,0.0,0.0,17.0,3.0,1.0,-0.2,1.0,0.0,1
886,23,P,0.0,24,3.200000000000001,1.0,0.0,0.0,3.6000000000000014,0.5999999999999996,-1.6,0.0,0.0,6.0,0
887,13,V,0.1999999999999999,19,-0.3999999999999986,1.1999999999999995,0.0,0.0,-3.3999999999999986,0.4000000000000003,0.6000000000000001,-0.2,4.0,1.0,1
888,27,V,0.0,28,2.0,0.0,0.0,0.0,21.0,5.4,0.5999999999999996,-0.4,3.0,2.0,1
889,12,V,0.1999999999999999,8,-0.4000000000000003,1.0,0.0,0.0,6.599999999999994,3.3999999999999986,2.0,0.2,4.0,2.0,1
890,4,N,0.0,23,-5.8,-1.0,0.2,0.2,-9.4,0.4000000000000003,0.8,0.0,6.0,0.0,1
891,14,P,-1.4,0,-1.8000000000000007,-2.2,0.3999999999999999,0.3999999999999999,-7.799999999999997,2.3999999999999986,0.0,0.0,1.0,1.0,0
892,29,P,-0.6000000000000001,13,-6.600000000000001,-0.6000000000000005,-0.2,-0.3999999999999999,-17.0,0.5999999999999996,0.8,0.2,0.0,6.0,2
893,24,V,-0.8,12,-4.6,-0.7999999999999998,-0.2,-0.2,-11.800000000000004,-0.7999999999999989,0.3999999999999999,-0.2,5.0,1.0,0
894,8,V,-0.1999999999999999,9,-4.0,-1.6000000000000003,0.0,0.0,-10.800000000000004,3.6,-0.5999999999999999,0.0,1.0,5.0,2
895,17,P,0.2000000000000001,25,-0.3999999999999986,-0.3999999999999994,0.0,0.0,-4.200000000000003,-0.8000000000000007,0.2000000000000001,0.2,4.0,1.0,1
897,19,V,0.0,15,4.6,-0.6000000000000001,0.4,0.4,8.399999999999999,1.799999999999999,-0.5999999999999999,0.2,4.0,2.0,1
898,28,N,0.1999999999999999,11,1.8000000000000007,1.2000000000000002,-0.4,-0.4,-11.4,-1.599999999999998,-0.7999999999999998,0.2,3.0,0.0,1
899,21,V,-0.2000000000000001,27,7.199999999999999,0.8000000000000003,0.0,0.0,-4.199999999999996,-2.0,1.0,0.0,4.0,2.0,1
900,0,V,1.6,29,6.800000000000001,1.0,0.0,0.0,14.0,1.0,-0.2000000000000001,-0.2,6.0,0.0,1
901,12,N,0.3999999999999999,4,2.4000000000000004,0.6000000000000001,0.0,0.0,9.0,1.8000000000000007,0.7999999999999998,0.2,2.0,2.0,1
902,9,V,0.2000000000000001,24,3.0,1.0,0.2,0.2,7.799999999999997,-4.199999999999999,-1.1999999999999995,0.0,2.0,2.0,1
903,23,P,-0.4,14,-1.0,0.0,-0.4,-0.4,-6.599999999999994,-3.4000000000000004,-1.0000000000000002,0.2,0.0,6.0,2
904,25,N,-0.2000000000000001,19,-2.0,0.2000000000000001,-0.2,-0.2,-6.600000000000001,-1.1999999999999993,1.0,-0.2,1.0,3.0,0
905,11,P,-1.0,17,-2.6000000000000014,-0.4000000000000003,0.2,0.2,2.0,0.7999999999999989,0.0,-0.4,1.0,4.0,2
906,2,V,-0.6000000000000001,21,-6.600000000000001,-0.4000000000000003,0.2,0.2,1.7999999999999972,-6.600000000000001,-1.6,0.0,2.0,4.0,0
907,13,V,1.2,26,8.6,2.6,0.6,0.8,11.599999999999994,-4.0,-1.4,0.0,5.0,0.0,1
908,15,N,0.1999999999999999,28,-5.6,-1.4000000000000004,0.0,0.0,10.0,-3.6,0.3999999999999999,-0.2,4.0,1.0,1
909,27,N,-0.3999999999999999,8,2.6,-0.2000000000000001,-0.2,-0.2,15.0,2.799999999999999,0.6000000000000001,-0.2,5.0,1.0,0
