,home,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,prediction,rank
1020,7.0,0.0,-0.6,19.0,-2.4000000000000004,-0.7999999999999998,0.0,0.0,6.399999999999999,1.1999999999999993,1.0,0.0,0.0,-6.0
1021,20.0,2.0,-1.2000000000000002,5.0,-2.8,-0.6000000000000001,0.0,0.0,-7.200000000000003,-3.0,0.3999999999999999,0.2,1.0,-7.0
1022,11.0,2.0,-1.2000000000000002,12.0,0.3999999999999986,1.2000000000000002,0.0,0.0,6.0,1.0,0.0,-0.2,1.0,-3.0
1023,13.0,1.0,0.4000000000000001,14.0,-2.6,-1.5999999999999996,0.3999999999999999,0.3999999999999999,-7.799999999999997,-1.1999999999999993,1.4,0.0,2.0,-7.0
1024,1.0,1.0,0.0,16.0,2.0,1.0,0.0,0.0,1.2000000000000028,-1.4000000000000004,-0.6000000000000001,0.2,0.0,3.0
1025,18.0,2.0,-1.0,8.0,1.0,-2.4000000000000004,-0.2,0.0,6.0,9.2,1.4,0.2,2.0,-2.0
1026,2.0,2.0,-1.0,9.0,-8.0,-3.2,0.0,0.0,-13.0,1.3999999999999986,1.0,0.2,2.0,-7.0
1027,18.0,1.0,-0.4000000000000001,17.0,-5.0,-0.6000000000000005,-0.6,-0.3999999999999999,-15.200000000000005,3.0,0.4000000000000001,0.2,2.0,3.0
1028,13.0,2.0,1.2,7.0,2.2,1.4,0.6,0.6,-1.4000000000000057,2.799999999999999,1.1999999999999995,0.0,1.0,1.0
1029,23.0,2.0,0.0,1.0,-0.4000000000000003,-1.7999999999999998,0.4,0.4,-4.199999999999996,1.5999999999999996,1.4,-0.2,0.0,-5.0
1030,28.0,1.0,-0.3999999999999999,2.0,-1.5999999999999996,-0.6000000000000001,-0.2,0.0,13.199999999999996,-2.8000000000000007,-1.4,-0.2,0.0,-8.0
1031,9.0,2.0,2.2,20.0,7.6,2.8000000000000003,0.4,0.4,11.599999999999994,0.1999999999999993,-0.8,-0.2,1.0,8.0
1032,19.0,2.0,0.1999999999999999,10.0,-7.599999999999998,-2.6,0.2,0.0,-15.4,0.200000000000001,0.0,0.0,0.0,-6.0
1033,24.0,2.0,-1.1999999999999995,0.0,-5.799999999999999,-3.0,0.0,0.0,-2.799999999999997,2.2,0.0,0.0,0.0,-6.0
1034,16.0,1.0,-0.5999999999999999,18.0,-2.2,-2.0,0.0,0.0,1.6000000000000014,-3.6,0.3999999999999999,-0.2,1.0,1.0
1035,14.0,2.0,-1.4,12.0,2.4000000000000004,0.3999999999999994,-0.2,-0.2,10.400000000000006,3.4000000000000004,0.0,-0.2,0.0,-2.0
1036,5.0,2.0,1.2000000000000002,11.0,-5.200000000000001,-2.8,-0.4,-0.4,-11.0,5.4,-0.3999999999999999,-0.2,0.0,-2.0
1037,1.0,2.0,-0.4000000000000001,8.0,0.5999999999999996,0.5999999999999996,-0.2,-0.2,0.8000000000000043,3.0,1.7999999999999998,0.0,2.0,-3.0
1038,2.0,2.0,0.1999999999999999,24.0,0.6000000000000014,1.0,0.2,0.2,-6.0,-2.799999999999997,0.2000000000000001,0.2,1.0,3.0
1039,7.0,0.0,-1.2,5.0,-0.3999999999999994,-0.8,0.0,0.0,4.799999999999997,-2.2,1.4,0.0,0.0,1.0
1040,12.0,1.0,0.4000000000000001,23.0,4.0,2.0,-0.3999999999999999,-0.3999999999999999,3.800000000000004,-2.2,-0.6000000000000001,0.2,1.0,9.0
1041,20.0,0.0,-1.2000000000000002,13.0,-2.200000000000001,-2.0,-0.4,-0.4,-9.800000000000004,-2.0,-0.3999999999999999,0.0,2.0,-2.0
1042,18.0,0.0,-0.6000000000000001,9.0,-0.200000000000001,-0.6000000000000005,-0.4,-0.4,-4.399999999999999,3.200000000000001,-0.2000000000000001,0.2,2.0,-7.0
1043,11.0,0.0,0.6000000000000001,16.0,2.0,1.4,0.4,0.4,6.0,0.200000000000001,0.8000000000000003,0.2,1.0,2.0
1044,10.0,1.0,0.0,28.0,7.4,2.6,0.0,0.0,-2.0,0.7999999999999989,0.8,0.0,1.0,9.0
1045,0.0,1.0,1.4,19.0,7.4,3.6,0.0,0.0,11.599999999999994,3.799999999999999,0.6000000000000001,0.0,1.0,3.0
1046,17.0,0.0,1.0,14.0,1.1999999999999993,-0.3999999999999994,0.4,0.4,2.3999999999999986,-0.1999999999999993,-1.1999999999999995,0.0,0.0,-4.0
1047,8.0,1.0,-0.1999999999999999,17.0,0.4000000000000003,0.7999999999999998,-0.2,-0.2,-5.800000000000004,-2.8000000000000007,-1.0000000000000002,0.0,1.0,-1.0
1048,9.0,1.0,-0.3999999999999999,12.0,-1.1999999999999993,0.2000000000000001,0.2,0.2,10.4,4.200000000000001,-0.1999999999999999,0.0,1.0,2.0
1049,19.0,2.0,-0.4000000000000001,18.0,-4.199999999999999,-1.7999999999999998,0.2,0.2,-5.199999999999996,-6.200000000000001,-0.4000000000000001,-0.2,0.0,-2.0
1050,13.0,2.0,0.4000000000000001,11.0,-1.200000000000001,0.6000000000000005,0.2,0.2,-1.6000000000000014,3.599999999999998,0.3999999999999999,-0.2,2.0,-7.0
1051,28.0,1.0,-1.4,23.0,-0.200000000000001,-0.7999999999999998,-0.6,-0.3999999999999999,16.200000000000003,-1.8000000000000007,-2.2,0.0,1.0,-5.0
1052,5.0,2.0,-0.3999999999999999,0.0,-9.6,-4.2,-0.2,-0.2,-12.0,-2.0,-0.1999999999999999,0.2,0.0,-2.0
1053,9.0,1.0,1.0,7.0,5.600000000000001,3.8,0.4,0.4,8.200000000000003,0.8000000000000007,-1.0,0.0,0.0,4.0
1054,16.0,2.0,-1.0000000000000002,12.0,-5.200000000000001,-1.5999999999999996,-0.2,-0.2,-4.0,3.200000000000001,0.4000000000000001,0.2,2.0,-7.0
1055,24.0,2.0,0.0,10.0,-7.999999999999998,-2.2,-0.2,-0.4,-0.6000000000000014,3.8000000000000007,0.4000000000000001,-0.4,0.0,-6.0
1056,8.0,1.0,0.6000000000000001,2.0,-4.0,-1.5999999999999996,0.2,0.2,0.8000000000000043,-3.4000000000000004,0.0,0.0,1.0,4.0
1057,14.0,1.0,-0.3999999999999999,1.0,-0.8000000000000007,-0.6000000000000005,0.2,0.2,-2.799999999999997,-0.1999999999999993,-0.2000000000000001,0.0,1.0,4.0
1058,20.0,2.0,-0.6000000000000001,17.0,-5.6,-1.6,0.0,0.0,-21.0,1.8000000000000007,0.2000000000000001,0.0,0.0,-8.0
1059,16.0,1.0,0.1999999999999999,24.0,2.4000000000000004,2.0,0.0,0.0,-6.799999999999997,-3.8000000000000007,0.2000000000000001,0.2,1.0,6.0
1060,2.0,1.0,-1.0,13.0,1.1999999999999993,-0.7999999999999998,-0.4,-0.4,-8.0,-5.0,-1.8000000000000005,0.0,0.0,5.0
1061,23.0,2.0,1.6,19.0,-0.7999999999999989,0.2000000000000001,0.3999999999999999,0.3999999999999999,-5.200000000000003,3.2,2.2,0.0,2.0,-4.0
1062,17.0,1.0,-0.5999999999999999,5.0,6.0,1.7999999999999998,0.0,0.0,17.199999999999996,2.200000000000001,1.6,-0.2,1.0,0.0
1063,0.0,1.0,0.2000000000000001,9.0,-1.400000000000002,-0.7999999999999998,0.2,0.2,-6.0,-0.3999999999999986,-0.8,0.0,0.0,-3.0
1064,11.0,1.0,0.8,7.0,3.0,1.6,0.0,0.0,4.400000000000006,-2.6000000000000014,-0.7999999999999998,0.4,1.0,3.0
1065,1.0,1.0,-0.2000000000000001,28.0,5.199999999999999,1.6,0.0,0.0,-5.0,3.400000000000002,1.4,0.0,1.0,8.0
1066,12.0,0.0,0.6000000000000001,8.0,6.6,2.6,0.0,0.0,4.799999999999997,-2.0,0.3999999999999999,0.0,0.0,-1.0
1067,18.0,1.0,0.5999999999999999,14.0,-2.2,-0.3999999999999994,0.0,0.0,-6.0,-0.1999999999999993,-1.4,0.0,0.0,-5.0
1068,10.0,1.0,0.6000000000000001,20.0,7.0,1.4000000000000004,0.2,0.2,18.0,-4.399999999999999,-1.4,0.4,1.0,8.0
1069,24.0,2.0,-1.0,5.0,1.0,-0.6000000000000001,0.0,0.0,12.4,5.399999999999999,0.0,-0.2,0.0,-3.0
1070,11.0,2.0,0.0,17.0,0.200000000000001,-0.2000000000000001,-0.4,-0.4,-10.800000000000004,-2.4000000000000004,-0.7999999999999998,0.4,1.0,7.0
1071,9.0,1.0,-0.4000000000000001,13.0,5.399999999999999,0.7999999999999998,-0.2,-0.2,8.199999999999996,-2.2,-1.0,0.0,1.0,8.0
1072,19.0,2.0,-0.1999999999999999,2.0,-4.200000000000001,-1.0000000000000004,0.2,0.2,-2.3999999999999986,-1.4000000000000004,-0.4000000000000001,0.2,2.0,2.0
1073,28.0,0.0,0.2000000000000001,8.0,-3.200000000000001,0.2000000000000001,-0.2,-0.2,7.200000000000003,0.0,-0.8,0.0,0.0,-9.0
1074,7.0,0.0,-0.1999999999999999,20.0,-0.4000000000000003,-1.6,-0.2,-0.2,11.0,-2.0,-0.7999999999999998,0.0,1.0,5.0
1075,23.0,2.0,0.8,16.0,-2.0,-0.5999999999999996,0.3999999999999999,0.3999999999999999,-1.3999999999999986,-0.5999999999999996,0.3999999999999999,-0.2,2.0,-4.0
1076,1.0,0.0,0.1999999999999999,18.0,-2.6,-0.7999999999999998,0.0,0.0,3.799999999999997,-0.6000000000000014,1.0,0.0,0.0,-1.0
1077,12.0,1.0,-0.3999999999999999,10.0,1.6000000000000014,0.7999999999999998,-0.2,-0.3999999999999999,0.2000000000000028,-2.3999999999999986,0.6000000000000001,-0.4,0.0,4.0
1078,14.0,0.0,-1.6,0.0,-3.799999999999999,-1.2000000000000002,-0.2,-0.2,-3.800000000000004,-1.6000000000000014,1.6,0.2,0.0,-4.0
1079,13.0,2.0,0.0,23.0,4.200000000000001,1.4,-0.4,-0.4,7.600000000000001,4.800000000000001,0.7999999999999998,0.0,0.0,-1.0
1080,7.0,1.0,-0.2000000000000001,28.0,3.4000000000000004,-0.6000000000000001,0.0,0.0,-1.0,0.1999999999999993,0.3999999999999999,0.0,0.0,9.0
1081,17.0,1.0,0.6000000000000001,16.0,3.799999999999999,0.7999999999999998,0.2,0.2,20.800000000000004,-0.5999999999999996,0.8,-0.2,0.0,3.0
1082,0.0,1.0,0.3999999999999999,1.0,5.4,2.4000000000000004,0.2,0.2,-0.3999999999999986,-2.2,-1.7999999999999998,0.2,1.0,6.0
1083,2.0,1.0,0.1999999999999999,14.0,4.800000000000001,-0.3999999999999994,0.0,0.0,2.799999999999997,-1.5999999999999996,-1.4,-0.4,0.0,-6.0
1084,20.0,2.0,0.8,19.0,-3.2,-0.3999999999999999,0.4,0.4,-18.4,2.799999999999999,1.4,-0.2,1.0,-6.0
1085,8.0,1.0,0.3999999999999999,24.0,4.200000000000001,1.2000000000000002,0.0,0.0,-5.799999999999997,-7.000000000000002,-0.4000000000000001,0.0,1.0,8.0
1086,5.0,0.0,-0.3999999999999999,9.0,-9.4,-3.0,0.2,0.2,-21.0,-3.8000000000000007,0.6000000000000001,0.2,0.0,-4.0
1087,18.0,2.0,-1.2000000000000002,12.0,-1.799999999999999,-1.5999999999999996,-0.2,-0.2,-10.199999999999996,8.6,-0.5999999999999996,0.0,2.0,-5.0
1088,10.0,1.0,0.2000000000000001,11.0,-1.4000000000000004,-0.2000000000000001,0.4,0.6,-0.3999999999999986,2.8000000000000007,0.9999999999999998,0.2,1.0,-3.0
1089,23.0,2.0,0.8,8.0,-4.6,-0.3999999999999999,0.4,0.4,-5.199999999999996,5.800000000000001,0.6000000000000001,0.0,2.0,-6.0
1090,11.0,1.0,-0.4000000000000001,20.0,3.6,0.4000000000000003,-0.6,-0.6,13.4,-3.8000000000000007,-0.8,0.2,1.0,6.0
1092,10.0,1.0,1.2000000000000002,7.0,1.799999999999999,0.2000000000000001,0.4,0.6,2.199999999999996,0.0,0.6000000000000001,0.4,1.0,3.0
1093,19.0,2.0,-0.1999999999999999,9.0,-3.4000000000000004,-0.7999999999999998,0.0,0.0,-8.0,-0.6000000000000014,-0.6000000000000001,0.2,2.0,-6.0
1094,12.0,0.0,0.6000000000000001,2.0,0.8000000000000007,1.2000000000000002,0.2,0.2,6.600000000000001,-2.200000000000001,0.7999999999999998,0.0,1.0,7.0
1095,1.0,0.0,-0.3999999999999999,5.0,1.200000000000001,-0.6000000000000001,-0.2,-0.2,12.800000000000004,2.6,-0.7999999999999998,0.0,0.0,-5.0
1096,17.0,0.0,-1.0,0.0,-5.400000000000002,-2.2,0.0,0.0,13.999999999999991,-2.2,0.6000000000000001,-0.2,0.0,-8.0
1097,16.0,1.0,-0.3999999999999999,14.0,-2.0,-1.6000000000000003,0.0,0.0,-6.200000000000003,-4.0,-0.8,-0.2,2.0,-3.0
1098,18.0,1.0,-0.6000000000000001,13.0,1.3999999999999986,1.0,0.2,0.2,-9.200000000000005,0.1999999999999993,0.2000000000000001,0.2,1.0,3.0
1099,8.0,1.0,0.0,16.0,4.0,0.0,-0.2,-0.2,5.799999999999997,-3.3999999999999986,0.1999999999999999,0.0,1.0,3.0
1100,19.0,0.0,-0.2000000000000001,1.0,1.3999999999999986,0.0,-0.2,-0.2,-0.3999999999999986,-0.6000000000000014,-0.4000000000000001,0.0,0.0,3.0
1101,5.0,1.0,-1.2,10.0,-6.200000000000001,-1.3999999999999997,0.1999999999999999,0.0,-16.0,0.5999999999999996,0.6000000000000001,0.0,2.0,-5.0
1102,28.0,2.0,-1.0000000000000002,12.0,-9.2,-3.2,-0.2,-0.2,1.0,1.5999999999999996,-1.1999999999999995,0.0,2.0,-7.0
1103,20.0,2.0,-0.4000000000000001,2.0,-0.3999999999999986,-0.3999999999999999,0.3999999999999999,0.3999999999999999,-3.799999999999997,1.0,-1.0,0.0,0.0,-7.0
1104,24.0,0.0,-0.6,18.0,-5.4,-1.4000000000000004,-0.2,-0.2,5.0,1.599999999999998,0.7999999999999998,-0.2,2.0,-3.0
1105,9.0,2.0,0.1999999999999999,11.0,-1.1999999999999993,-1.6000000000000003,0.2,0.2,8.399999999999999,2.599999999999998,0.4000000000000001,-0.2,1.0,5.0
1106,7.0,2.0,0.1999999999999999,17.0,-2.6,-1.0,-0.3999999999999999,-0.3999999999999999,-17.200000000000003,0.4000000000000003,0.0,-0.2,0.0,-3.0
1107,13.0,2.0,-0.6000000000000001,0.0,-4.400000000000002,-3.4000000000000004,-0.4,-0.6,0.0,2.6,1.4,-0.4,2.0,-9.0
1108,14.0,1.0,-0.3999999999999999,23.0,4.6,1.4000000000000004,-0.4,-0.2,10.799999999999995,1.6000000000000014,1.6,0.4,1.0,9.0
1109,12.0,1.0,1.0,19.0,5.6,1.8000000000000005,0.2,0.2,6.200000000000003,-2.3999999999999986,1.0,-0.2,1.0,8.0
1110,16.0,0.0,0.5999999999999999,28.0,4.6,2.2,0.2,0.2,-4.0,-1.200000000000001,-0.8,0.0,0.0,7.0
1111,0.0,1.0,1.0,20.0,4.999999999999998,3.2,-0.3999999999999999,-0.1999999999999999,-1.3999999999999986,-0.4000000000000003,0.0,0.4,1.0,9.0
1112,2.0,0.0,0.5999999999999999,5.0,5.4,0.4000000000000003,-0.3999999999999999,-0.3999999999999999,11.799999999999995,-0.5999999999999979,-0.6000000000000001,0.0,0.0,-1.0
1113,17.0,2.0,0.6000000000000001,9.0,0.0,2.8000000000000003,0.3999999999999999,0.3999999999999999,2.8000000000000043,-2.3999999999999986,0.6000000000000001,0.2,2.0,-7.0
1114,1.0,2.0,0.0,7.0,-1.0,-0.8000000000000003,0.2,0.2,3.6000000000000014,1.8000000000000007,-0.4000000000000001,0.2,0.0,-2.0
1115,18.0,2.0,-0.4000000000000001,11.0,-0.5999999999999996,-1.2000000000000002,0.0,-0.2,-4.0,2.4000000000000004,1.2,0.2,2.0,-1.0
1116,8.0,1.0,0.1999999999999999,14.0,1.6000000000000014,-1.0,0.2,0.0,-3.0,-5.199999999999999,-1.6,-0.4,1.0,-1.0
1117,10.0,1.0,0.9999999999999998,13.0,3.799999999999999,2.6,0.4,0.6,9.4,-1.8000000000000007,1.5999999999999996,0.2,1.0,9.0
1118,23.0,1.0,0.1999999999999999,24.0,-6.4,-1.8000000000000005,0.4,0.4,-11.400000000000006,-4.600000000000001,-2.6,0.0,2.0,0.0
1119,14.0,1.0,-0.1999999999999999,10.0,1.1999999999999993,0.4000000000000003,-0.2,0.0,4.400000000000006,-0.3999999999999986,-0.8000000000000003,0.0,0.0,0.0
1120,7.0,2.0,-0.7999999999999998,0.0,-6.800000000000001,-2.8,0.2,0.0,-7.799999999999997,1.0,1.2,-0.4,2.0,-5.0
1121,9.0,1.0,-0.5999999999999999,8.0,-2.3999999999999986,-1.1999999999999995,0.0,0.0,-0.3999999999999986,8.4,1.0,0.0,1.0,3.0
1122,28.0,1.0,0.4,18.0,-4.0,-0.3999999999999999,0.0,0.0,1.4000000000000057,-0.5999999999999979,0.2000000000000001,-0.2,0.0,-8.0
1123,13.0,2.0,-0.1999999999999999,17.0,-4.4,-2.8,-0.2,-0.4,-14.199999999999996,2.0000000000000018,0.7999999999999998,-0.2,2.0,-1.0
1124,5.0,2.0,-1.7999999999999998,12.0,-10.0,-4.0,0.3999999999999999,0.3999999999999999,-15.799999999999995,1.8000000000000007,1.1999999999999995,0.0,2.0,-2.0
1125,19.0,2.0,0.1999999999999999,16.0,-5.199999999999999,-1.8000000000000005,0.0,0.0,-3.6000000000000014,2.6,0.3999999999999999,0.0,0.0,-3.0
1126,20.0,0.0,-0.1999999999999999,23.0,2.0,0.2000000000000001,0.2,0.2,5.799999999999997,1.6000000000000014,0.4000000000000001,0.2,1.0,-3.0
1127,11.0,0.0,1.0,2.0,3.6000000000000014,3.3999999999999995,0.0,0.2,9.200000000000005,-0.1999999999999993,-1.2000000000000002,0.0,1.0,6.0
1128,24.0,0.0,-0.1999999999999999,1.0,-0.5999999999999996,-0.2000000000000001,-0.2,-0.2,1.3999999999999986,0.8000000000000007,1.2,-0.2,0.0,-7.0
1129,10.0,0.0,1.0,18.0,3.0,2.8000000000000003,0.0,0.0,4.399999999999999,-4.999999999999998,0.6000000000000001,0.2,0.0,3.0
1130,23.0,0.0,0.1999999999999999,5.0,0.2000000000000001,-0.3999999999999999,-0.2,-0.2,3.3999999999999986,1.4000000000000004,-1.6,0.0,1.0,-6.0
1131,2.0,2.0,-0.8000000000000003,7.0,-0.3999999999999986,-2.0,-0.6,-0.6,3.199999999999996,0.8000000000000007,0.0,0.0,0.0,-2.0
1132,16.0,1.0,0.0,13.0,1.8000000000000007,1.1999999999999995,0.2,0.2,2.0,-1.4000000000000004,-1.2000000000000002,0.0,1.0,6.0
1133,18.0,0.0,-0.2,20.0,-4.0,-2.4000000000000004,0.0,0.0,-4.200000000000003,0.5999999999999996,-0.2000000000000001,-0.2,1.0,8.0
1134,1.0,2.0,-0.6000000000000001,9.0,1.0,1.5999999999999996,-0.2,-0.3999999999999999,4.0,-1.4000000000000004,-0.3999999999999999,0.0,2.0,-9.0
1135,8.0,1.0,1.2000000000000002,19.0,5.8,1.6,0.4,0.4,8.399999999999999,-4.6,-0.6000000000000001,0.2,1.0,5.0
1136,0.0,2.0,1.0,11.0,0.4000000000000003,1.4000000000000004,0.0,0.0,0.2000000000000028,0.0,-0.1999999999999999,0.2,2.0,2.0
1137,17.0,1.0,0.6000000000000001,10.0,-1.200000000000001,-0.1999999999999993,0.2,0.1999999999999999,5.0,3.200000000000001,-2.2,-0.2,1.0,-5.0
1138,28.0,0.0,-0.3999999999999999,14.0,-4.799999999999999,-1.6,0.2,0.0,-6.200000000000003,6.800000000000001,0.0,0.0,2.0,-9.0
1139,12.0,0.0,1.7999999999999998,24.0,6.399999999999999,3.0000000000000004,0.0,0.2,0.1999999999999957,-5.200000000000001,-2.0,0.0,1.0,7.0
1140,8.0,1.0,1.4,7.0,3.0,0.0,0.0,0.0,12.6,-2.799999999999999,-1.0,0.0,1.0,6.0
1141,18.0,2.0,-1.7999999999999998,0.0,-4.800000000000001,-3.4,0.2,0.0,-13.4,2.8000000000000007,0.1999999999999999,-0.4,2.0,-2.0
1142,4.0,2.0,1.6,10.0,-2.4000000000000004,0.3999999999999994,0.0,0.0,-12.599999999999994,2.0,-1.4,-0.2,2.0,-10.0
1143,24.0,2.0,-0.6000000000000001,17.0,-0.4000000000000003,-0.7999999999999998,-0.6,-0.8,-9.4,6.799999999999999,1.6,-0.4,0.0,-7.0
1144,1.0,1.0,1.0,27.0,9.0,4.0,-1.0,-1.0,44.0,-3.0,3.0,1.0,1.0,10.0
1145,19.0,0.0,-1.6,9.0,-8.0,-3.0,-0.2,-0.3999999999999999,0.7999999999999972,-0.5999999999999996,-0.6000000000000001,-0.2,2.0,-7.0
1146,12.0,1.0,2.0,29.0,3.0,-1.0,1.0,2.0,12.0,-19.0,-6.0,1.0,1.0,10.0
1147,14.0,1.0,1.0,5.0,8.600000000000001,3.6,-0.2,0.0,12.800000000000004,-0.5999999999999996,-0.6000000000000001,-0.2,1.0,4.0
1148,16.0,2.0,-0.9999999999999998,11.0,1.0,0.0,-0.3999999999999999,-0.6000000000000001,1.3999999999999986,0.5999999999999996,-0.8,0.0,0.0,-2.0
1149,2.0,0.0,-1.2,28.0,-2.0,-2.4,-0.2,-0.2,2.3999999999999986,-4.599999999999998,-0.1999999999999999,0.0,1.0,7.0
1150,24.0,2.0,-2.4,8.0,1.1999999999999993,-2.0000000000000004,-0.3999999999999999,-0.3999999999999999,-3.0,3.9999999999999982,1.4,0.0,2.0,-9.0
1151,19.0,1.0,1.0,29.0,0.0,-1.6,0.4,0.4,5.0,-7.6,-5.8,0.0,1.0,10.0
1152,0.0,0.0,1.2000000000000002,1.0,-4.399999999999999,-0.4000000000000003,-0.2,-0.2,4.0,2.4000000000000004,-0.3999999999999999,-0.2,1.0,7.0
1153,9.0,2.0,0.5999999999999999,4.0,1.6000000000000014,0.0,0.2,0.2,3.199999999999996,0.200000000000001,0.9999999999999998,0.0,1.0,10.0
1154,10.0,1.0,-1.4,28.0,0.0,-1.2000000000000002,0.0,0.2,12.6,-9.000000000000002,-0.4000000000000001,0.2,1.0,10.0
1155,5.0,1.0,0.0,18.0,-3.6000000000000005,0.0,-0.2,-0.2,-2.200000000000003,-3.6000000000000014,1.2,0.4,1.0,2.0
1156,27.0,2.0,-0.6000000000000001,14.0,-7.199999999999999,-3.6,1.0,1.0,-23.8,1.8000000000000007,0.6000000000000001,0.8,2.0,-10.0
1157,11.0,1.0,1.6,2.0,-0.6000000000000014,0.6000000000000001,0.3999999999999999,0.6000000000000001,-0.7999999999999972,-3.2,0.1999999999999999,0.0,1.0,6.0
1158,17.0,0.0,0.8000000000000003,16.0,-0.4000000000000003,1.0,0.2,0.3999999999999999,11.4,-1.1999999999999993,-0.8,0.2,1.0,4.0
1159,7.0,2.0,-1.4,12.0,-5.0,-0.2000000000000001,0.2,-0.1999999999999999,-13.799999999999995,1.1999999999999993,0.6000000000000001,0.0,0.0,-5.0
1160,0.0,2.0,1.0,5.0,6.200000000000001,-0.3999999999999999,0.0,0.0,12.799999999999995,2.2,-0.7999999999999998,-0.2,1.0,3.0
1161,4.0,2.0,1.8,29.0,3.9,1.0999999999999996,0.0,0.2,-5.299999999999997,-2.6,-3.2,0.2,1.0,4.0
1162,12.0,1.0,0.0,9.0,0.7999999999999989,-0.1999999999999993,0.0,0.1999999999999999,8.800000000000004,-3.0,-0.9999999999999998,0.0,1.0,-3.0
1163,14.0,1.0,0.5999999999999999,17.0,2.2,1.4000000000000004,-0.4,-0.6,-7.200000000000003,-0.1999999999999993,1.0,0.0,1.0,4.0
1164,11.0,1.0,0.9999999999999998,10.0,0.0,-1.4,0.6000000000000001,0.2,-5.399999999999999,1.4000000000000004,0.0,-0.2,0.0,2.0
1165,28.0,2.0,0.8000000000000003,19.0,1.5999999999999996,1.6000000000000003,-0.2,-0.2,-8.399999999999999,3.8000000000000007,0.6000000000000001,0.2,2.0,-8.0
1166,2.0,2.0,-0.7999999999999999,7.0,2.0,-1.7999999999999998,-0.2,-0.2,9.4,1.5999999999999996,0.0,-0.2,0.0,-3.0
1167,16.0,0.0,-2.2,8.0,1.0,-1.7999999999999998,-0.2,-0.2,-6.200000000000003,2.0,0.0,-0.2,2.0,-4.0
1168,18.0,1.0,-0.1999999999999999,27.0,2.6,1.9,-0.3,-0.3,20.1,5.600000000000001,-0.1,-0.5,1.0,10.0
1169,1.0,1.0,-0.1999999999999999,24.0,4.6,2.8,-0.2,-0.2,7.0,-4.200000000000001,0.6000000000000001,0.2,1.0,7.0
1170,17.0,2.0,0.4000000000000001,18.0,2.8000000000000007,1.7999999999999998,0.4,0.4,13.6,-5.6,0.0,0.2,1.0,-4.0
1171,8.0,1.0,1.8000000000000005,1.0,-2.2,1.0,0.4,0.4,3.200000000000003,1.4000000000000004,-0.6000000000000001,-0.2,1.0,4.0
1172,27.0,2.0,-0.7333333333333333,0.0,-5.866666666666666,-1.5333333333333334,0.1333333333333333,0.1333333333333333,-29.066666666666663,0.0,-0.2666666666666666,0.1333333333333333,2.0,-10.0
1173,7.0,2.0,0.6000000000000001,5.0,1.4000000000000004,0.3999999999999999,-0.2,-0.2,-6.799999999999997,-1.0,-1.0,-0.2,0.0,1.0
1174,24.0,1.0,-1.4,14.0,-7.6,-4.8,0.2,0.2,-7.399999999999999,8.399999999999999,1.0,0.0,2.0,-8.0
1175,29.0,2.0,-1.1333333333333333,28.0,-3.333333333333334,-1.8666666666666667,-0.2,-0.2,-0.4666666666666614,2.0,3.2,-0.2,1.0,-2.0
1176,4.0,2.0,0.4000000000000001,16.0,2.6,1.6,0.0,0.0,3.200000000000003,-2.8000000000000007,-0.2000000000000001,0.2,1.0,-7.0
1177,9.0,0.0,0.1999999999999999,11.0,-0.7999999999999989,2.2,-0.3999999999999999,-0.4,-2.200000000000003,2.4000000000000004,1.0,0.2,1.0,4.0
1178,10.0,0.0,0.8,2.0,1.1999999999999993,2.0,-0.2,0.1999999999999999,7.799999999999997,0.4000000000000003,-0.3999999999999999,0.0,1.0,8.0
1179,19.0,2.0,-0.4000000000000001,12.0,-5.6,-0.5999999999999996,0.2,-0.1999999999999999,-11.799999999999995,3.2,-0.6000000000000001,-0.2,2.0,-9.0
1180,0.0,1.0,-0.3999999999999999,17.0,-1.1999999999999993,-2.2,0.0,0.0,2.5999999999999943,2.6,1.6,0.0,1.0,8.0
1181,5.0,2.0,-2.6,8.0,-4.4,-3.2,0.2,0.2,2.8000000000000043,1.5999999999999996,1.6,0.2,2.0,-4.0
1182,1.0,0.0,0.0,7.0,3.6,0.3999999999999999,-0.2,-0.2,9.4,-1.799999999999999,0.2000000000000001,0.2,1.0,-3.0
1183,2.0,2.0,0.5999999999999999,4.0,-3.6,-0.6000000000000001,0.2,0.2,-5.200000000000003,2.6000000000000014,0.3999999999999999,0.0,1.0,5.0
1184,11.0,1.0,1.25,29.0,2.25,-0.4500000000000002,0.6,0.8,4.450000000000003,-4.199999999999999,-3.35,0.0,1.0,10.0
1185,27.0,0.0,-0.8999999999999999,24.0,-0.75,-1.1,0.0499999999999999,0.0499999999999999,-14.299999999999995,-3.5500000000000007,-0.4500000000000002,0.0499999999999999,0.0,-6.0
1186,28.0,2.0,-0.2000000000000001,9.0,-0.4000000000000003,-0.5999999999999996,0.0,0.0,-0.8000000000000043,-1.799999999999999,-0.4000000000000001,0.2,1.0,-10.0
1187,16.0,2.0,-0.6000000000000001,12.0,-3.200000000000001,-1.7999999999999998,-0.2,-0.4,-14.0,2.799999999999999,0.3999999999999999,-0.2,0.0,-8.0
1188,18.0,0.0,-0.6000000000000001,10.0,0.1999999999999993,-1.5999999999999996,-0.2,-0.4,-7.399999999999999,7.6,0.8000000000000003,0.0,1.0,-3.0
