,data,ora,competizione,girone,giorno,stadio,risultato,rf,rs,avversario,xg,xga,poss.,spettatori,capitano,formazione,arbitro,report partita,note,reti,tiri,tiri.1,% tip,g/tiri,g/tip,dist.,pun.,rigori,rig t,npxg,npxg/sh,g-xg,np:g-xg,team
3,20-09-2021,20:45,Serie A,Giornata n. 4,Lun,Ospiti,V,4,0,Udinese,2.4,0.3,63.0,11.484,Lorenzo Insigne,4-3-3,Gianluca Manganiello,Report partita,,4,18.0,8.0,444.0,22.0,50.0,154.0,2.0,0,0,2.4,15.0,1.6,1.6,Napoli
4,23-09-2021,18:30,Serie A,Giornata n. 5,Gio,Ospiti,V,4,0,Sampdoria,2.2,0.6,52.0,4.596,Lorenzo Insigne,4-3-3,Paolo Valeri,Report partita,,4,17.0,9.0,529.0,24.0,44.0,194.0,0.0,0,0,2.2,13.0,1.8,1.8,Napoli
5,26-09-2021,20:45,Serie A,Giornata n. 6,Dom,Casa,V,2,0,Cagliari,1.8,0.2,67.0,20.0,Lorenzo Insigne,4-3-3,Marco Piccinini,Report partita,,2,16.0,6.0,375.0,6.0,17.0,223.0,1.0,1,1,1.1,7.0,0.2,-0.1,Napoli
6,03-10-2021,18:00,Serie A,Giornata n. 7,Dom,Ospiti,V,2,1,Fiorentina,1.7,0.7,45.0,15.264,Lorenzo Insigne,4-2-3-1,Simone Sozza,Report partita,,2,11.0,4.0,364.0,18.0,50.0,158.0,1.0,0,1,0.8,7.0,0.3,1.2,Napoli
7,17-10-2021,18:00,Serie A,Giornata n. 8,Dom,Casa,V,1,0,Torino,1.6,0.9,51.0,27.579,Lorenzo Insigne,4-2-3-1,Juan Sacchi,Report partita,,1,10.0,2.0,200.0,10.0,50.0,182.0,0.0,0,1,0.9,9.0,-0.6,0.1,Napoli
8,24-10-2021,18:00,Serie A,Giornata n. 9,Dom,Ospiti,N,0,0,Roma,0.9,1.3,62.0,47.801,Lorenzo Insigne,4-2-3-1,Davide Massa,Report partita,,0,11.0,2.0,182.0,0.0,0.0,188.0,1.0,0,0,0.9,9.0,-0.9,-0.9,Napoli
9,28-10-2021,20:45,Serie A,Giornata n. 10,Gio,Casa,V,3,0,Bologna,2.6,0.2,65.0,20.0,Lorenzo Insigne,4-2-3-1,Marco Serra,Report partita,,3,16.0,4.0,250.0,6.0,25.0,190.0,0.0,2,2,1.1,7.0,0.4,-0.1,Napoli
10,31-10-2021,18:00,Serie A,Giornata n. 11,Dom,Ospiti,V,1,0,Salernitana,1.4,0.7,62.0,17.043,Kalidou Koulibaly,4-2-3-1,Michael Fabbri,Report partita,,1,18.0,4.0,222.0,6.0,25.0,170.0,0.0,0,0,1.4,8.0,-0.4,-0.4,Napoli
11,07-11-2021,18:00,Serie A,Giornata n. 12,Dom,Casa,N,1,1,Hellas Verona,0.8,1.0,58.0,28.0,Lorenzo Insigne,4-2-3-1,Giovanni Ayroldi,Report partita,,1,16.0,1.0,63.0,6.0,100.0,202.0,3.0,0,0,0.8,5.0,0.2,0.2,Napoli
12,21-11-2021,18:00,Serie A,Giornata n. 13,Dom,Ospiti,P,2,3,Inter,1.1,1.9,56.0,56.649,Lorenzo Insigne,4-2-3-1,Paolo Valeri,Report partita,,2,9.0,3.0,333.0,22.0,67.0,150.0,0.0,0,0,1.1,12.0,0.9,0.9,Napoli
13,28-11-2021,20:45,Serie A,Giornata n. 14,Dom,Casa,V,4,0,Lazio,1.2,0.4,62.0,36.0,Lorenzo Insigne,4-3-3,Daniele Orsato,Report partita,,4,18.0,8.0,444.0,22.0,50.0,202.0,1.0,0,0,1.2,7.0,2.8,2.8,Napoli
14,01-12-2021,20:45,Serie A,Giornata n. 15,Mer,Ospiti,N,2,2,Sassuolo,0.8,0.3,50.0,8.192,Lorenzo Insigne,4-3-3,Ivan Pezzuto,Report partita,,2,9.0,4.0,444.0,22.0,50.0,158.0,0.0,0,0,0.8,8.0,1.2,1.2,Napoli
15,04-12-2021,20:45,Serie A,Giornata n. 16,Sab,Casa,P,2,3,Atalanta,1.2,1.6,55.0,30.0,Dries Mertens,3-4-3,Maurizio Mariani,Report partita,,2,15.0,4.0,267.0,13.0,50.0,177.0,1.0,0,0,1.2,8.0,0.8,0.8,Napoli
16,12-12-2021,18:00,Serie A,Giornata n. 17,Dom,Casa,P,0,1,Empoli,1.7,0.7,60.0,20.0,Dries Mertens,4-2-3-1,Livio Marinelli,Report partita,,0,30.0,6.0,200.0,0.0,0.0,177.0,0.0,0,0,1.7,6.0,-1.7,-1.7,Napoli
17,19-12-2021,20:45,Serie A,Giornata n. 18,Dom,Ospiti,V,1,0,Milan,0.9,0.5,52.0,54.647,Piotr Zieliński,4-2-3-1,Davide Massa,Report partita,,1,11.0,2.0,182.0,9.0,50.0,153.0,0.0,0,0,0.9,8.0,0.1,0.1,Napoli
18,22-12-2021,20:45,Serie A,Giornata n. 19,Mer,Casa,P,0,1,Spezia,2.0,0.3,65.0,25.0,Dries Mertens,4-2-3-1,Luca Massimi,Report partita,,0,27.0,6.0,222.0,0.0,0.0,158.0,0.0,0,0,2.0,8.0,-2.0,-2.0,Napoli
19,06-01-2022,20:45,Serie A,Giornata n. 20,Gio,Ospiti,N,1,1,Juventus,0.7,1.3,56.0,19.301,Lorenzo Insigne,4-2-3-1,Simone Sozza,Report partita,,1,16.0,4.0,250.0,6.0,25.0,209.0,1.0,0,0,0.7,4.0,0.3,0.3,Napoli
20,09-01-2022,16:30,Serie A,Giornata n. 21,Dom,Casa,V,1,0,Sampdoria,1.5,0.4,69.0,9.0,Lorenzo Insigne,4-2-3-1,Marco Di Bello,Report partita,,1,22.0,5.0,227.0,5.0,20.0,171.0,1.0,0,0,1.5,7.0,-0.5,-0.5,Napoli
21,17-01-2022,18:30,Serie A,Giornata n. 22,Lun,Ospiti,V,2,0,Bologna,2.1,0.9,61.0,5.0,Dries Mertens,4-2-3-1,Livio Marinelli,Report partita,,2,14.0,5.0,357.0,14.0,40.0,171.0,1.0,0,0,2.1,15.0,-0.1,-0.1,Napoli
22,23-01-2022,15:00,Serie A,Giornata n. 23,Dom,Casa,V,4,1,Salernitana,4.1,0.2,81.0,3.0,Dries Mertens,4-2-3-1,Luca Pairetto,Report partita,,4,24.0,12.0,500.0,8.0,17.0,175.0,2.0,2,2,2.7,11.0,-0.1,-0.7,Napoli
23,06-02-2022,15:00,Serie A,Giornata n. 24,Dom,Ospiti,V,2,0,Venezia,1.6,0.4,66.0,5.554,Lorenzo Insigne,4-2-3-1,Maurizio Mariani,Report partita,,2,16.0,6.0,375.0,13.0,33.0,163.0,0.0,0,0,1.6,11.0,0.4,0.4,Napoli
24,12-02-2022,18:00,Serie A,Giornata n. 25,Sab,Casa,N,1,1,Inter,1.7,0.5,49.0,27.0,Lorenzo Insigne,4-2-3-1,Daniele Doveri,Report partita,,1,12.0,3.0,250.0,0.0,0.0,142.0,0.0,1,1,1.0,8.0,-0.7,-1.0,Napoli
25,21-02-2022,19:00,Serie A,Giornata n. 26,Lun,Ospiti,N,1,1,Cagliari,0.9,1.8,54.0,12.063,Kalidou Koulibaly,3-4-3,Maurizio Mariani,Report partita,,1,7.0,3.0,429.0,14.0,33.0,170.0,1.0,0,0,0.9,13.0,0.1,0.1,Napoli
26,27-02-2022,20:50,Serie A,Giornata n. 27,Dom,Ospiti,V,2,1,Lazio,1.4,1.1,55.0,25.0,Lorenzo Insigne,4-2-3-1,Marco Di Bello,Report partita,,2,14.0,7.0,500.0,14.0,29.0,177.0,0.0,0,0,1.4,10.0,0.6,0.6,Napoli
27,06-03-2022,20:45,Serie A,Giornata n. 28,Dom,Casa,P,0,1,Milan,0.5,1.2,60.0,42.0,Lorenzo Insigne,4-2-3-1,Daniele Orsato,Report partita,,0,10.0,3.0,300.0,0.0,0.0,189.0,0.0,0,0,0.5,5.0,-0.5,-0.5,Napoli
28,13-03-2022,15:00,Serie A,Giornata n. 29,Dom,Ospiti,V,2,1,Hellas Verona,1.5,0.5,51.0,18.782,Kalidou Koulibaly,4-3-3,Daniele Doveri,Report partita,,2,13.0,4.0,308.0,15.0,50.0,156.0,0.0,0,0,1.5,12.0,0.5,0.5,Napoli
29,19-03-2022,15:00,Serie A,Giornata n. 30,Sab,Casa,V,2,1,Udinese,1.1,0.5,64.0,37.363,Lorenzo Insigne,4-3-3,Francesco Fourneau,Report partita,,2,20.0,8.0,400.0,10.0,25.0,179.0,1.0,0,0,1.1,5.0,0.9,0.9,Napoli
30,03-04-2022,15:00,Serie A,Giornata n. 31,Dom,Ospiti,V,3,1,Atalanta,1.5,1.4,45.0,17.709,Lorenzo Insigne,4-3-3,Marco Di Bello,Report partita,,3,5.0,4.0,800.0,40.0,50.0,203.0,0.0,1,1,0.8,15.0,1.5,1.2,Napoli
31,10-04-2022,15:00,Serie A,Giornata n. 32,Dom,Casa,P,2,3,Fiorentina,1.1,0.5,50.0,50.0,Lorenzo Insigne,4-3-3,Maurizio Mariani,Report partita,,2,15.0,3.0,200.0,13.0,67.0,171.0,2.0,0,0,1.1,7.0,0.9,0.9,Napoli
32,18-04-2022,19:00,Serie A,Giornata n. 33,Lun,Casa,N,1,1,Roma,1.4,0.9,49.0,41.822,Lorenzo Insigne,4-3-3,Marco Di Bello,Report partita,,1,8.0,3.0,375.0,0.0,0.0,196.0,0.0,1,1,0.6,8.0,-0.4,-0.6,Napoli
33,24-04-2022,15:00,Serie A,Giornata n. 34,Dom,Ospiti,P,2,3,Empoli,1.3,1.8,58.0,10.245,Lorenzo Insigne,4-2-3-1,Livio Marinelli,Report partita,,2,16.0,2.0,125.0,13.0,100.0,149.0,0.0,0,0,1.3,8.0,0.7,0.7,Napoli
34,30-04-2022,15:00,Serie A,Giornata n. 35,Sab,Casa,V,6,1,Sassuolo,2.8,1.5,53.0,20.0,Lorenzo Insigne,4-2-3-1,Antonio Rapuano,Report partita,,6,18.0,8.0,444.0,33.0,75.0,126.0,0.0,0,0,2.8,16.0,3.2,3.2,Napoli
35,07-05-2022,15:00,Serie A,Giornata n. 36,Sab,Ospiti,V,1,0,Torino,1.4,0.7,57.0,14.619,Lorenzo Insigne,4-2-3-1,Alessandro Prontera,Report partita,,1,10.0,4.0,400.0,10.0,25.0,192.0,1.0,0,1,0.6,6.0,-0.4,0.4,Napoli
36,15-05-2022,15:00,Serie A,Giornata n. 37,Dom,Casa,V,3,0,Genoa,2.2,1.0,66.0,54.0,Lorenzo Insigne,4-2-3-1,Michael Fabbri,Report partita,,3,16.0,8.0,500.0,13.0,25.0,176.0,0.0,1,1,1.4,9.0,0.8,0.6,Napoli
37,22-05-2022,12:30,Serie A,Giornata n. 38,Dom,Ospiti,V,3,0,Spezia,1.0,2.0,68.0,10.0,Faouzi Ghoulam,4-2-3-1,Matteo Marchetti,Report partita,,3,10.0,4.0,400.0,30.0,75.0,192.0,0.0,0,0,1.0,10.0,2.0,2.0,Napoli
0,22-08-2021,20:45,Serie A,Giornata n. 1,Dom,Casa,V,3,1,Fiorentina,2.7,1.2,42.0,26.997,Lorenzo Pellegrini,4-2-3-1,Luca Pairetto,Report partita,,3,11.0,6.0,545.0,27.0,50.0,137.0,0.0,0,0,2.7,25.0,0.3,0.3,Roma
1,29-08-2021,20:45,Serie A,Giornata n. 2,Dom,Ospiti,V,4,0,Salernitana,1.9,0.3,77.0,12.5,Lorenzo Pellegrini,4-2-3-1,Rosario Abisso,Report partita,,4,28.0,9.0,321.0,14.0,44.0,175.0,0.0,0,0,1.9,7.0,2.1,2.1,Roma
2,12-09-2021,20:45,Serie A,Giornata n. 3,Dom,Casa,V,2,1,Sassuolo,2.8,1.7,49.0,29.604,Lorenzo Pellegrini,4-2-3-1,Simone Sozza,Report partita,,2,18.0,6.0,333.0,11.0,33.0,136.0,0.0,0,0,2.8,17.0,-0.8,-0.8,Roma
3,19-09-2021,18:00,Serie A,Giornata n. 4,Dom,Ospiti,P,2,3,Hellas Verona,0.8,1.1,47.0,10.148,Lorenzo Pellegrini,4-2-3-1,Fabio Maresca,Report partita,,1,15.0,2.0,133.0,7.0,50.0,191.0,0.0,0,0,0.8,6.0,0.2,0.2,Roma
4,23-09-2021,20:45,Serie A,Giornata n. 5,Gio,Casa,V,1,0,Udinese,1.3,0.9,52.0,29.593,Lorenzo Pellegrini,4-2-3-1,Antonio Rapuano,Report partita,,1,12.0,2.0,167.0,8.0,50.0,173.0,0.0,0,0,1.3,11.0,-0.3,-0.3,Roma
5,26-09-2021,18:00,Serie A,Giornata n. 6,Dom,Ospiti,P,2,3,Lazio,2.3,2.2,50.0,32.0,Gianluca Mancini,4-2-3-1,Marco Guida,Report partita,,2,19.0,6.0,316.0,5.0,17.0,136.0,0.0,1,1,1.5,8.0,-0.3,-0.5,Roma
6,03-10-2021,18:00,Serie A,Giornata n. 7,Dom,Casa,V,2,0,Empoli,1.3,0.6,64.0,31.946,Lorenzo Pellegrini,4-2-3-1,Giovanni Ayroldi,Report partita,,2,18.0,5.0,278.0,11.0,40.0,148.0,2.0,0,0,1.3,7.0,0.7,0.7,Roma
7,17-10-2021,20:45,Serie A,Giornata n. 8,Dom,Ospiti,P,0,1,Juventus,1.4,0.8,53.0,20.239,Lorenzo Pellegrini,4-2-3-1,Daniele Orsato,Report partita,,0,14.0,3.0,214.0,0.0,0.0,182.0,0.0,0,1,0.6,4.0,-1.4,-0.6,Roma
8,24-10-2021,18:00,Serie A,Giornata n. 9,Dom,Casa,N,0,0,Napoli,1.3,0.9,38.0,47.801,Lorenzo Pellegrini,4-2-3-1,Davide Massa,Report partita,,0,13.0,1.0,77.0,0.0,0.0,163.0,0.0,0,0,1.3,10.0,-1.3,-1.3,Roma
9,27-10-2021,20:45,Serie A,Giornata n. 10,Mer,Ospiti,V,2,1,Cagliari,2.4,1.1,58.0,8.547,Lorenzo Pellegrini,4-2-3-1,Ivan Pezzuto,Report partita,,2,23.0,3.0,130.0,9.0,67.0,117.0,1.0,0,0,2.4,12.0,-0.4,-0.4,Roma
10,31-10-2021,20:45,Serie A,Giornata n. 11,Dom,Casa,P,1,2,Milan,1.2,1.9,50.0,51.001,Lorenzo Pellegrini,4-2-3-1,Fabio Maresca,Report partita,,1,24.0,6.0,250.0,4.0,17.0,181.0,1.0,0,0,1.2,5.0,-0.2,-0.2,Roma
11,07-11-2021,12:30,Serie A,Giornata n. 12,Dom,Ospiti,P,2,3,Venezia,3.5,2.5,61.0,8.263,Lorenzo Pellegrini,3-4-1-2,Gianluca Aureliano,Report partita,,2,28.0,8.0,286.0,7.0,25.0,124.0,0.0,0,0,3.5,14.0,-1.5,-1.5,Roma
12,21-11-2021,20:45,Serie A,Giornata n. 13,Dom,Ospiti,V,2,0,Genoa,1.8,0.2,59.0,14.667,Lorenzo Pellegrini,3-5-2,Massimiliano Irrati,Report partita,,2,18.0,3.0,167.0,11.0,67.0,158.0,0.0,0,0,1.8,10.0,0.2,0.2,Roma
13,28-11-2021,18:00,Serie A,Giornata n. 14,Dom,Casa,V,1,0,Torino,0.9,1.2,32.0,46.728,Lorenzo Pellegrini,3-5-2,Daniele Chiffi,Report partita,,1,10.0,2.0,200.0,10.0,50.0,172.0,0.0,0,0,0.9,10.0,0.1,0.1,Roma
14,01-12-2021,18:30,Serie A,Giornata n. 15,Mer,Ospiti,P,0,1,Bologna,0.9,0.2,58.0,15.78,Gianluca Mancini,3-5-2,Luca Pairetto,Report partita,,0,13.0,5.0,385.0,0.0,0.0,198.0,1.0,0,0,0.9,7.0,-0.9,-0.9,Roma
15,04-12-2021,18:00,Serie A,Giornata n. 16,Sab,Casa,P,0,3,Inter,0.7,1.5,34.0,51.185,Gianluca Mancini,3-5-2,Marco Di Bello,Report partita,,0,9.0,1.0,111.0,0.0,0.0,151.0,0.0,0,0,0.7,7.0,-0.7,-0.7,Roma
16,13-12-2021,20:45,Serie A,Giornata n. 17,Lun,Casa,V,2,0,Spezia,1.9,0.5,52.0,44.844,Bryan Cristante,3-5-2,Alessandro Prontera,Report partita,,2,12.0,5.0,417.0,17.0,40.0,112.0,0.0,0,0,1.9,17.0,0.1,0.1,Roma
17,18-12-2021,15:00,Serie A,Giornata n. 18,Sab,Ospiti,V,4,1,Atalanta,1.2,1.3,29.0,14.469,Gianluca Mancini,3-5-2,Massimiliano Irrati,Report partita,,4,8.0,5.0,625.0,50.0,80.0,153.0,1.0,0,0,1.2,15.0,2.8,2.8,Roma
18,22-12-2021,18:30,Serie A,Giornata n. 19,Mer,Casa,N,1,1,Sampdoria,1.5,1.5,54.0,49.4,Gianluca Mancini,3-5-2,Piero Giacomelli,Report partita,,1,15.0,4.0,267.0,7.0,25.0,184.0,0.0,0,0,1.5,10.0,-0.5,-0.5,Roma
19,06-01-2022,18:30,Serie A,Giornata n. 20,Gio,Ospiti,P,1,3,Milan,0.8,2.9,45.0,35.87,Lorenzo Pellegrini,3-5-2,Daniele Chiffi,Report partita,,1,11.0,5.0,455.0,9.0,20.0,182.0,0.0,0,0,0.8,7.0,0.2,0.2,Roma
20,09-01-2022,18:30,Serie A,Giornata n. 21,Dom,Casa,P,3,4,Juventus,2.1,1.1,53.0,33.178,Lorenzo Pellegrini,4-2-3-1,Davide Massa,Report partita,,3,19.0,6.0,316.0,16.0,50.0,168.0,1.0,0,1,1.3,7.0,0.9,1.7,Roma
21,16-01-2022,18:00,Serie A,Giornata n. 22,Dom,Casa,V,1,0,Cagliari,1.9,0.6,56.0,5.0,Gianluca Mancini,4-2-3-1,Lorenzo Maggioni,Report partita,,1,14.0,6.0,429.0,0.0,0.0,185.0,0.0,1,1,1.2,8.0,-0.9,-1.2,Roma
22,23-01-2022,18:00,Serie A,Giornata n. 23,Dom,Ospiti,V,4,2,Empoli,3.0,0.9,42.0,4.92,Gianluca Mancini,3-4-1-2,Michael Fabbri,Report partita,,4,16.0,7.0,438.0,25.0,57.0,122.0,0.0,0,0,3.0,20.0,1.0,1.0,Roma
23,05-02-2022,15:00,Serie A,Giornata n. 24,Sab,Casa,N,0,0,Genoa,1.4,0.5,62.0,29.863,Gianluca Mancini,3-4-1-2,Rosario Abisso,Report partita,,0,23.0,3.0,130.0,0.0,0.0,170.0,2.0,0,0,1.4,6.0,-1.4,-1.4,Roma
24,13-02-2022,18:00,Serie A,Giornata n. 25,Dom,Ospiti,N,2,2,Sassuolo,2.4,0.9,54.0,9.282,Lorenzo Pellegrini,3-4-1-2,Marco Guida,Report partita,,2,12.0,7.0,583.0,8.0,14.0,141.0,1.0,1,1,1.6,14.0,-0.4,-0.6,Roma
25,19-02-2022,18:00,Serie A,Giornata n. 26,Sab,Casa,N,2,2,Hellas Verona,0.6,0.5,57.0,34.777,Lorenzo Pellegrini,3-4-1-2,Luca Pairetto,Report partita,,2,7.0,3.0,429.0,29.0,67.0,170.0,0.0,0,0,0.6,8.0,1.4,1.4,Roma
26,27-02-2022,18:05,Serie A,Giornata n. 27,Dom,Ospiti,V,1,0,Spezia,3.5,0.3,64.0,8.107,Lorenzo Pellegrini,3-4-3,Michael Fabbri,Report partita,,1,30.0,7.0,233.0,0.0,0.0,161.0,1.0,1,1,2.8,10.0,-2.5,-2.8,Roma
27,05-03-2022,18:00,Serie A,Giornata n. 28,Sab,Casa,V,1,0,Atalanta,1.2,0.8,36.0,42.303,Lorenzo Pellegrini,3-4-1-2,Davide Massa,Report partita,,1,13.0,4.0,308.0,8.0,25.0,180.0,1.0,0,0,1.2,9.0,-0.2,-0.2,Roma
28,13-03-2022,18:00,Serie A,Giornata n. 29,Dom,Ospiti,N,1,1,Udinese,1.2,0.6,63.0,15.114,Lorenzo Pellegrini,3-5-2,Marco Di Bello,Report partita,,1,9.0,2.0,222.0,0.0,0.0,207.0,0.0,1,1,0.5,5.0,-0.2,-0.5,Roma
29,20-03-2022,18:00,Serie A,Giornata n. 30,Dom,Casa,V,3,0,Lazio,2.2,0.5,34.0,51.932,Lorenzo Pellegrini,3-4-3,Massimiliano Irrati,Report partita,,3,12.0,6.0,500.0,25.0,50.0,170.0,1.0,0,0,2.2,19.0,0.8,0.8,Roma
30,03-04-2022,18:00,Serie A,Giornata n. 31,Dom,Ospiti,V,1,0,Sampdoria,1.1,0.4,51.0,16.465,Lorenzo Pellegrini,3-4-3,Gianluca Manganiello,Report partita,,1,6.0,1.0,167.0,17.0,100.0,144.0,0.0,0,0,1.1,19.0,-0.1,-0.1,Roma
31,10-04-2022,18:00,Serie A,Giornata n. 32,Dom,Casa,V,2,1,Salernitana,1.6,0.6,66.0,64.266,Bryan Cristante,3-4-3,Manuel Volpi,Report partita,,2,17.0,7.0,412.0,12.0,29.0,160.0,1.0,0,0,1.6,10.0,0.4,0.4,Roma
32,18-04-2022,19:00,Serie A,Giornata n. 33,Lun,Ospiti,N,1,1,Napoli,0.9,1.4,51.0,41.822,Lorenzo Pellegrini,3-4-1-2,Marco Di Bello,Report partita,,1,8.0,6.0,750.0,13.0,17.0,118.0,0.0,0,0,0.9,11.0,0.1,0.1,Roma
33,23-04-2022,18:00,Serie A,Giornata n. 34,Sab,Ospiti,P,1,3,Inter,0.9,1.3,55.0,74.947,Lorenzo Pellegrini,3-4-3,Simone Sozza,Report partita,,1,9.0,2.0,222.0,11.0,50.0,175.0,0.0,0,0,0.9,10.0,0.1,0.1,Roma
34,01-05-2022,20:45,Serie A,Giornata n. 35,Dom,Casa,N,0,0,Bologna,1.0,1.3,43.0,62.988,Gianluca Mancini,3-4-3,Michael Fabbri,Report partita,,0,18.0,5.0,278.0,0.0,0.0,189.0,1.0,0,0,1.0,6.0,-1.0,-1.0,Roma
35,09-05-2022,20:45,Serie A,Giornata n. 36,Lun,Ospiti,P,0,2,Fiorentina,0.3,1.3,47.0,29.58,Lorenzo Pellegrini,3-4-1-2,Marco Guida,Report partita,,0,7.0,1.0,143.0,0.0,0.0,194.0,1.0,0,0,0.3,5.0,-0.3,-0.3,Roma
36,14-05-2022,20:45,Serie A,Giornata n. 37,Sab,Casa,N,1,1,Venezia,3.2,0.3,68.0,63.243,Lorenzo Pellegrini,3-4-3,Simone Sozza,Report partita,,1,46.0,15.0,326.0,2.0,7.0,187.0,4.0,0,0,3.2,7.0,-2.2,-2.2,Roma
37,20-05-2022,20:45,Serie A,Giornata n. 38,Ven,Ospiti,V,3,0,Torino,2.6,0.7,42.0,16.73,Lorenzo Pellegrini,3-4-3,Massimiliano Irrati,Report partita,,3,11.0,4.0,364.0,9.0,25.0,197.0,0.0,2,2,1.1,10.0,0.4,-0.1,Roma
0,22-08-2021,18:30,Serie A,Giornata n. 1,Dom,Ospiti,P,2,3,Bologna,1.6,1.5,28.0,8.375,Milan Đurić,3-5-2,Antonio Rapuano,Report partita,,2,9.0,3.0,333.0,11.0,33.0,173.0,1.0,1,1,0.8,10.0,0.4,0.2,Salernitana
1,29-08-2021,20:45,Serie A,Giornata n. 2,Dom,Casa,P,0,4,Roma,0.3,1.9,23.0,12.5,Francesco Di Tacchio,3-4-3,Rosario Abisso,Report partita,,0,5.0,0.0,0.0,0.0,,125.0,0.0,0,0,0.3,7.0,-0.3,-0.3,Salernitana
2,12-09-2021,15:00,Serie A,Giornata n. 3,Dom,Ospiti,P,0,4,Torino,0.2,1.9,40.0,9.082,Francesco Di Tacchio,3-5-2,Gianluca Aureliano,Report partita,,0,8.0,2.0,250.0,0.0,0.0,188.0,0.0,0,0,0.2,3.0,-0.2,-0.2,Salernitana
3,18-09-2021,20:45,Serie A,Giornata n. 4,Sab,Casa,P,0,1,Atalanta,0.9,1.4,43.0,11.949,Milan Đurić,3-4-1-2,Paolo Valeri,Report partita,,0,11.0,1.0,91.0,0.0,0.0,195.0,0.0,0,0,0.9,8.0,-0.9,-0.9,Salernitana
4,22-09-2021,18:30,Serie A,Giornata n. 5,Mer,Casa,N,2,2,Hellas Verona,2.7,1.7,50.0,9.561,Norbert Gyömbér,3-4-1-2,Massimiliano Irrati,Report partita,,2,15.0,4.0,267.0,13.0,50.0,136.0,0.0,0,0,2.7,18.0,-0.7,-0.7,Salernitana
5,26-09-2021,15:00,Serie A,Giornata n. 6,Dom,Ospiti,P,0,1,Sassuolo,0.9,1.3,43.0,5.177,Francesco Di Tacchio,4-4-2◆,Antonio Giua,Report partita,,0,12.0,4.0,333.0,0.0,0.0,144.0,0.0,0,0,0.9,7.0,-0.9,-0.9,Salernitana
6,02-10-2021,15:00,Serie A,Giornata n. 7,Sab,Casa,V,1,0,Genoa,0.5,1.9,50.0,10.077,Norbert Gyömbér,4-4-2◆,Maurizio Mariani,Report partita,,1,10.0,4.0,400.0,10.0,25.0,175.0,0.0,0,0,0.5,5.0,0.5,0.5,Salernitana
7,16-10-2021,15:00,Serie A,Giornata n. 8,Sab,Ospiti,P,1,2,Spezia,1.7,1.6,41.0,6.023,Francesco Di Tacchio,4-4-2◆,Davide Massa,Report partita,,1,15.0,4.0,267.0,7.0,25.0,170.0,0.0,0,0,1.7,11.0,-0.7,-0.7,Salernitana
8,23-10-2021,15:00,Serie A,Giornata n. 9,Sab,Casa,P,2,4,Empoli,1.0,2.2,59.0,11.142,Francesco Di Tacchio,3-4-1-2,Daniele Doveri,Report partita,,1,12.0,5.0,417.0,8.0,20.0,129.0,0.0,0,0,1.0,8.0,0.0,0.0,Salernitana
9,26-10-2021,18:30,Serie A,Giornata n. 10,Mar,Ospiti,V,2,1,Venezia,1.3,0.5,55.0,5.103,Franck Ribéry,4-3-3,Marco Di Bello,Report partita,,2,21.0,7.0,333.0,10.0,29.0,173.0,1.0,0,0,1.3,6.0,0.7,0.7,Salernitana
10,31-10-2021,18:00,Serie A,Giornata n. 11,Dom,Casa,P,0,1,Napoli,0.7,1.4,38.0,17.043,Franck Ribéry,4-4-2◆,Michael Fabbri,Report partita,,0,9.0,2.0,222.0,0.0,0.0,186.0,1.0,0,0,0.7,8.0,-0.7,-0.7,Salernitana
11,07-11-2021,18:00,Serie A,Giornata n. 12,Dom,Ospiti,P,0,3,Lazio,0.5,2.1,40.0,25.0,Franck Ribéry,4-4-2◆,Antonio Rapuano,Report partita,,0,5.0,0.0,0.0,0.0,,139.0,0.0,0,0,0.5,11.0,-0.5,-0.5,Salernitana
12,21-11-2021,15:00,Serie A,Giornata n. 13,Dom,Casa,P,0,2,Sampdoria,1.3,0.9,55.0,11.849,Franck Ribéry,4-4-2◆,Piero Giacomelli,Report partita,,0,18.0,3.0,167.0,0.0,0.0,139.0,2.0,0,0,1.3,7.0,-1.3,-1.3,Salernitana
13,26-11-2021,20:45,Serie A,Giornata n. 14,Ven,Ospiti,N,1,1,Cagliari,0.4,1.6,43.0,9.7,Francesco Di Tacchio,4-4-2,Daniele Doveri,Report partita,,1,8.0,2.0,250.0,13.0,50.0,216.0,0.0,0,0,0.4,6.0,0.6,0.6,Salernitana
14,30-11-2021,20:45,Serie A,Giornata n. 15,Mar,Casa,P,0,2,Juventus,0.3,2.2,27.0,19.5,Leonardo Capezzi,3-5-2,Francesco Fourneau,Report partita,,0,4.0,0.0,0.0,0.0,,132.0,0.0,0,0,0.3,8.0,-0.3,-0.3,Salernitana
15,04-12-2021,15:00,Serie A,Giornata n. 16,Sab,Ospiti,P,0,2,Milan,0.3,2.9,30.0,43.609,Franck Ribéry,4-4-1-1,Antonio Giua,Report partita,,0,7.0,2.0,286.0,0.0,0.0,227.0,0.0,0,0,0.3,4.0,-0.3,-0.3,Salernitana
16,11-12-2021,15:00,Serie A,Giornata n. 17,Sab,Ospiti,P,0,4,Fiorentina,1.0,2.2,30.0,18.579,Franck Ribéry,4-4-1-1,Davide Ghersini,Report partita,,0,11.0,6.0,545.0,0.0,0.0,151.0,0.0,0,0,1.0,9.0,-1.0,-1.0,Salernitana
